"","id","label","acta2","ap3b1","atp6v1f","c8orf33","cap2","chst4","creb3l2","ctnna1","dap3","dctn2","fam20b","gmfb","gnpat","hgs","hsph1","kpnb1","lage3","lsm2","nol7","parp1","parp12","plod3","plvap","polr2g","psmd4","ptcd1","ptprf","sae1","slc41a3","tfrc","thy1","vwf","znf207"
"327","GSM890223","control",9.363020198,8.01600275,9.264235988,7.593437445,8.460247906,8.801010839,7.601715861,10.1637577,8.394765127,9.470908909,7.470860743,9.652194236,8.550234473,7.931300985,7.336531984,8.763904136,7.272762155,9.864502039,8.790677451,9.295545137,8.350856178,7.968139478,6.672984512,9.393770532,6.975385653,7.613495416,9.500569821,9.217393743,7.629635579,11.40479437,6.459473906,9.426901055,8.478557086
"328","GSM890433","case",10.7754629,9.377737512,10.74279212,9.391112945,10.19515479,6.83661272,9.114039292,10.38461675,10.20354047,9.967467184,8.785229749,9.821480191,8.514903911,9.795540627,8.711632386,10.2601534,9.991085754,9.547939199,10.08459463,9.926191673,9.026558843,9.409236661,7.856238795,10.83861495,6.308786558,9.179693784,9.427932909,11.27799705,9.274942132,11.25430689,9.103954562,9.267671521,9.420648587
"329","GSM890142","control",9.984693994,8.925845243,10.27723637,7.631431421,7.410630337,8.062917535,8.187809253,9.654200165,9.551514484,9.164931151,8.213619269,7.763887986,8.000455862,8.320417543,8.545069323,8.584181319,8.641857125,9.244185848,8.811700247,8.771555062,8.579874196,8.746082525,6.760406199,9.888301682,6.706050184,7.525175144,8.116192865,9.458889584,7.62191359,8.342910519,6.413673178,7.357535115,8.235102866
"330","GSM890169","control",9.288274566,8.18664595,9.377239464,7.626873619,6.808259758,7.407600748,7.884215869,10.2801011,8.199392527,8.893172488,8.11806179,8.554776066,7.673439565,8.642405699,6.977293874,9.135552228,7.285011736,9.442803467,8.72747666,9.0706334,7.411295849,9.279620872,6.880549884,9.443545158,6.581653988,7.99001672,8.645111453,9.441169418,7.69246078,7.384540827,6.298195777,8.428700644,8.355363669
"331","GSM890258","control",8.609157742,8.441775195,9.683566547,7.567714827,7.150079202,9.042470978,7.612987819,9.818590776,8.492879099,8.648386846,7.781997468,8.740224957,8.028057722,8.303893775,8.207883154,8.312726406,8.451339987,9.428597548,9.351847975,8.677962283,8.214395738,8.4684736,6.561852022,9.449010242,6.648320946,8.010865187,9.198374799,9.525025629,7.888313974,9.745833398,5.995851482,7.877788762,7.916335675
"332","GSM890549","case",8.670770671,9.971342297,10.29802323,8.419952897,8.906674385,6.30381785,9.203571411,10.58669076,9.608594864,9.768059219,8.739034357,9.375204462,10.02389444,9.461188343,10.04838302,11.02944506,8.764987603,10.18555986,11.37133818,10.54438181,8.020909058,9.759813964,7.066718081,10.09109548,6.621951603,7.863238685,10.69074261,11.70727422,8.233145378,10.42288651,6.87946247,9.458519871,9.329903597
"333","GSM890202","control",9.872983252,8.641857125,9.275550624,7.541517556,7.114043554,8.187018984,8.104009279,9.627360404,8.98146263,8.518533907,8.126498891,8.225457725,7.657670833,8.134341162,8.027718457,8.812293659,8.669170812,8.553316261,9.144621126,9.013605495,7.372170303,8.598661147,6.657015511,9.186330061,6.644587624,7.773036931,9.487879304,9.207533871,7.680130114,8.688766194,6.246215368,8.530508461,7.899681204
"334","GSM890526","case",10.68924095,8.480124032,10.52441929,8.556799098,7.414897857,6.621871387,8.022394839,11.13020232,8.299749715,10.08160314,8.799764117,9.8610114,8.038707735,10.8148091,8.698826452,10.9041257,8.368066801,10.74849877,9.238208704,11.06685315,8.652261551,11.49158404,7.993049354,10.51345202,6.83968267,10.59795131,10.44412925,11.85795004,9.027669094,10.55163484,9.547274856,9.24072809,9.271314701
"335","GSM890383","case",12.28033625,9.775684775,10.44789506,8.771269313,9.229118751,6.757040636,9.792246784,11.05474645,9.823188227,9.764039237,9.733166762,9.577610723,8.742137734,10.46324368,9.319195443,9.68407221,9.038381526,10.54316728,10.14122633,10.13810036,9.468284525,10.95698762,9.199456073,10.52810563,6.774372296,8.45179049,10.79444161,10.02749966,8.940090806,10.59148924,8.753033476,11.00500149,9.009956908
"336","GSM890392","case",10.79893608,9.349328117,9.712694954,8.797433967,9.631201201,6.40172823,8.476605192,10.76998569,10.65322334,9.024989147,9.579696767,9.504094272,9.247993069,9.419959119,8.399402303,10.08261455,9.487549731,9.313005083,10.15739223,10.759871,8.888752046,9.828042015,8.076277829,10.07777433,6.663037926,8.708977189,10.85624085,9.764821181,8.240926894,9.916277104,8.234098741,8.650127023,8.851609654
"337","GSM890157","control",9.029731224,8.723020123,9.481425298,7.847921038,6.993924114,7.623100652,7.880046883,10.0133684,8.794275482,8.711635356,8.230186462,8.26862136,8.006774057,7.890734756,8.391918955,8.310071254,8.408602697,9.266769155,8.917944049,8.8893785,7.894945562,8.757353552,6.629271989,9.452631302,6.757010568,7.618720442,8.350856178,9.575298515,7.94299059,8.935534124,5.957007469,8.682370449,8.151593351
"338","GSM890253","control",10.17576778,8.412108103,9.485099283,8.07866438,7.022304848,9.170302746,8.230186462,9.923614188,8.454871277,8.942653529,7.931300985,8.60600404,7.537395379,8.353215214,7.975587735,9.023325268,8.117678562,8.878000508,9.042470978,9.195542287,7.838360623,8.987413395,6.797778929,9.233628732,6.906632861,8.006115252,9.508226929,9.310101056,7.532585919,9.942701789,6.747907942,9.089443158,7.971983801
"339","GSM890264","control",11.29024228,8.741392932,9.540206207,7.656406636,7.296074075,7.555061451,8.25981408,9.807421278,8.573602373,8.550234473,8.383468502,8.677962283,7.620369108,8.302643459,8.129118903,8.963056809,7.817751846,8.610231986,9.282886873,9.12972783,7.550607456,8.442671144,6.868952113,9.044495399,6.662478407,7.425150661,8.973917011,9.171781223,7.69355401,8.786338471,6.864471333,8.381239574,8.129489111
"340","GSM890349","case",9.717450644,9.917167119,11.38129959,8.416054871,10.82225653,6.469944017,9.149633546,10.70937,10.05425641,9.751956978,8.972316882,8.871797417,9.304908205,9.453765715,8.511337604,9.274942132,9.798828391,10.59030015,9.601758944,9.929702277,8.735806078,9.87142615,7.584560852,10.55045432,6.969976561,9.075558095,9.311727562,10.95377618,9.661385247,8.713373497,7.640299476,10.61783441,8.923658631
"341","GSM890363","case",10.49472422,10.35747928,11.10556477,9.788023173,10.7658121,6.337037138,9.429956335,10.85491806,10.26789,9.87569079,9.325597905,9.233881821,9.208841452,9.743611506,9.586386635,10.68924095,10.62286585,10.92585578,11.11469775,10.75846471,8.939571955,10.32224097,7.353859722,10.32816768,6.62128481,9.588416458,10.88270569,11.64808584,9.389785475,9.793146464,7.715057968,8.717353357,9.173185026
"342","GSM890303","control",10.037441,8.579425005,9.579258553,7.597217921,7.390008329,8.486924305,8.265174064,10.22455817,9.202133768,8.99775904,8.297460332,8.363071479,7.840493934,8.438426768,8.14515166,8.652929903,8.231072054,9.094604507,9.606254013,8.915950603,7.500224741,8.811700247,6.654995797,9.542256165,6.735177934,7.781387834,8.86450477,9.728691624,7.940011187,8.369397808,6.509941662,7.911430062,8.070021493
"343","GSM890460","case",10.56945911,9.718261758,10.34184353,8.935401392,9.475147892,6.694880876,9.455913537,10.08261455,9.582737067,9.077724925,9.280337282,9.773262108,9.103345318,9.390473686,7.73167392,9.428608114,9.87657551,9.572462121,10.627914,10.05804138,9.134282539,10.63574683,7.475886844,10.09295691,6.690517587,9.555923338,11.81737962,10.88012728,8.749000519,11.60971576,7.249327085,10.39831649,8.830409028
"344","GSM890369","case",9.942768183,9.417347985,10.45028857,8.163004787,8.486757141,6.827784587,8.764528441,10.72718486,9.353092155,10.41578431,9.716674971,10.16041467,7.870093166,9.822309265,8.20303663,10.04360017,8.773575335,10.36784227,9.711914168,9.48982422,9.058470897,10.09996104,8.326958909,10.43931168,6.469104809,8.626707211,10.78727445,10.75684439,9.73563455,9.131463054,8.744928153,9.385084322,10.05228885
"345","GSM890193","control",9.958498488,8.32875315,9.220457036,7.552131574,7.215894847,8.196586492,8.235102866,9.631351014,8.328341937,8.677962283,7.920399325,8.475238053,7.156588446,8.347824977,7.831718407,9.012279708,8.267675837,8.829358599,9.634565281,9.90272146,7.794090102,9.210560062,6.697814122,9.345223142,6.808457946,7.964098119,9.707594513,9.35023609,7.29042322,7.728237583,6.469739531,8.409080379,8.182075628
"346","GSM890471","case",10.936306,10.51466692,10.28729169,8.889226591,8.819776533,9.004348803,9.115248015,11.07687091,10.46324368,10.1086343,9.008486029,9.133173015,9.819792673,9.639003151,9.738876089,10.61117032,10.00595004,10.26566936,10.8265029,10.9933409,8.21366321,9.229118751,7.948613635,10.06107724,6.570648069,7.900870516,11.71478698,10.91180184,8.53748623,10.76138953,8.292132921,9.218079382,9.857749609
"347","GSM890354","case",11.16795764,9.659025731,9.978536523,9.195851774,9.620615897,6.967990125,8.753033476,10.7499583,9.898571203,9.515537155,8.666458138,9.498544707,9.008486029,8.365863915,9.330552942,9.454543421,8.913543222,9.802066842,10.01101833,10.11836743,8.471596067,8.506232944,7.665576933,10.04737165,6.413802842,8.003061143,9.987554147,10.50860197,8.649624156,10.41578431,9.381110341,9.447831765,8.960062494
"348","GSM890260","control",10.28591687,7.852056086,9.413583338,7.721443087,6.822605557,7.788823869,8.049554552,9.769325321,7.7167767,8.556767854,7.830576217,8.737904478,6.824421692,9.12972783,6.844824662,9.224542509,7.427491909,9.337049225,8.765122849,8.912316607,7.811259554,8.85714759,7.145768134,9.366314016,6.564047381,7.900629648,9.215159257,9.225317015,7.749259673,10.24598707,6.133668419,8.685284553,7.866447274
"349","GSM890420","case",12.70288896,9.453765715,10.7526059,9.594355095,9.89169686,7.050786028,9.316121873,11.33798123,10.73425668,9.611790263,9.461188343,9.349981358,8.627510492,9.889928222,9.818968242,10.30356029,10.42288651,10.00490975,9.982932972,10.08545138,9.178558107,10.60310947,9.183366117,10.58912678,6.624889679,8.733151115,10.66383669,10.5469402,9.321191467,10.91029193,9.954739947,10.50860197,9.505559571
"350","GSM890273","control",10.05120747,8.446912901,9.260291821,7.537395379,7.399536583,8.453357808,7.984551864,10.1204943,8.374521535,8.81774847,8.181263546,8.835498029,7.859796605,8.620389298,7.370579509,9.161212499,7.722307628,9.261139889,9.236105838,9.190987922,8.183217108,8.939334699,6.687808062,9.099523373,6.934339714,8.030857958,10.08670147,9.178726772,7.69512148,11.79512967,6.188390262,8.121705516,8.097732923
"351","GSM890196","control",9.891969754,8.465021528,9.199781025,7.512476405,7.361501722,8.237526644,7.678138813,9.724366263,8.846361041,8.610231986,8.022848544,8.669735285,7.897158529,7.706709307,7.773917034,8.809876416,8.155939785,9.084188522,9.189488596,8.872460192,7.576584532,8.187018984,6.412888652,9.115234108,6.508790611,7.319329328,9.152176075,9.030402931,7.651172511,8.713344204,6.473913811,9.221990018,8.032576104
"352","GSM890214","control",9.455323717,8.122362128,8.841322676,7.551384918,7.308560482,7.239531053,7.752664055,9.229676175,8.550740916,8.434667881,8.10590728,8.802215871,7.910820297,7.69973686,8.058504966,9.289831352,8.237910861,9.033133855,9.599347646,8.572026687,7.023551174,8.355854786,6.683628229,9.372151607,6.819582608,7.536484049,9.940315948,9.451808915,7.924958296,7.740849619,6.057065694,8.179192394,7.771222645
"353","GSM890542","case",10.8872094,10.16041467,10.12231382,9.256990676,9.213391379,6.679087727,9.764821181,10.84466581,9.74034437,9.551642976,9.113428952,9.407114187,9.619886633,9.915316271,8.833259095,9.786411992,8.197885239,10.37118159,10.39492788,10.60699027,8.56823925,9.235689469,7.693786249,10.35747928,6.739170743,8.395302999,10.18555986,10.56812291,8.828044419,9.820631243,7.938430328,9.701099303,9.499156295
"354","GSM890371","case",10.85325863,9.802917935,10.96830932,9.30668638,9.166069558,6.270680817,9.782430588,10.93046096,10.8088197,10.05228885,9.235689469,9.364734658,8.678186912,10.96198969,9.872276648,10.95051425,8.752145542,10.19816133,10.74279212,11.08708564,8.346763726,9.628045375,7.352449703,10.68640305,6.649802152,9.265813408,10.45266233,10.94872051,9.005387484,11.58821317,8.534212111,8.434373222,9.690156217
"355","GSM890286","control",9.859766412,8.513118571,8.994351878,7.68472309,7.054812092,8.372258846,7.995717505,9.750345833,8.403590843,8.413975606,8.094427764,8.496654231,7.851422013,8.5405678,8.234732826,8.858310162,8.083374503,8.841981227,9.477043604,8.988751649,7.454010013,8.10293684,6.714619553,9.264235988,6.427238136,8.029449199,10.03631426,9.268391361,7.977524224,7.872607402,6.343731031,8.341463784,7.81924095
"356","GSM890305","control",10.12862178,8.529540801,9.527896731,7.74023048,7.265766473,8.298402015,8.694950664,10.0921892,8.895909123,9.018975605,8.379976545,8.143953455,7.947368251,8.615054883,7.735560082,8.70421619,8.193718585,8.802215871,9.533909452,8.801010839,7.618483292,8.579874196,6.703287088,9.474436405,6.748577899,7.732184708,10.24459425,9.412710071,7.89266303,8.547740591,6.448977564,7.86326284,8.022848544
"357","GSM890468","case",11.83861705,9.39928869,10.8841301,8.462844583,8.616982452,6.336343804,8.712050018,9.768827022,9.895053803,9.848415366,8.9834239,9.441857787,9.352472057,8.977454862,8.330127598,9.9884189,9.894219083,10.53567618,10.49724262,10.54563061,8.008774136,8.730407468,7.034928598,10.41933773,6.774528758,8.574831603,9.476475631,10.56437088,8.602518933,10.44412925,8.371268529,10.35289011,9.349328117
"358","GSM890474","case",10.25678712,9.6885906,10.72579822,10.03506923,8.858751796,6.506254676,9.833043952,10.80167784,10.1919095,10.57916046,8.671632232,9.631201201,9.653634452,9.373180316,9.423258476,9.456475841,9.129145476,10.34720567,10.72156968,10.52559154,8.541366915,9.534635256,7.062766809,10.11065291,6.869537349,8.723935246,10.64537226,10.97600345,9.516207704,10.07482239,7.084684641,8.680858655,9.202405609
"359","GSM890277","control",9.914221181,7.862593935,9.189488596,7.290259993,7.239699727,8.13027689,7.479697947,9.555269231,8.617784979,8.478557086,7.847305111,9.244185848,8.033325836,7.571397879,8.205779308,8.387659537,7.993420772,9.654200165,9.513752758,8.459748209,7.074554088,7.826601728,6.871943553,8.951175763,6.848303693,7.436179609,8.271151706,9.341205429,7.68288138,9.520281845,5.899489008,8.660948889,8.131356931
"360","GSM890478","case",10.80167784,9.000403009,11.60971576,10.76857066,7.707159395,6.812677253,8.911118127,10.86232778,8.820648636,10.84155867,8.764987603,10.03603964,8.119847942,10.49601396,8.15869281,10.5382243,11.04952203,9.978536523,9.670649368,11.17644064,8.863507048,9.877465951,7.773198436,10.46812281,6.688889452,8.491882975,10.2851922,12.08913722,8.874228428,11.10556477,8.461716119,8.245279863,9.706538963
"361","GSM890483","case",10.0293839,10.3765723,10.39602382,9.868066978,9.96666743,6.228283226,9.621401469,10.76718637,9.434536877,10.10375822,9.246842992,9.945581583,8.306340062,10.58912678,9.456475841,10.10277868,9.196465837,9.902161227,9.940855564,9.776598882,9.398547108,10.73877482,7.619155123,9.976755219,6.484657214,9.985721317,11.31139009,10.90258434,9.313005083,10.79309106,7.541930359,10.32122543,8.793264426
"362","GSM890180","control",8.827570214,8.38301796,9.470088887,7.555512452,6.662850147,7.841128235,8.230594571,9.69073926,8.991606277,8.72081057,8.182075628,8.267240099,7.796097534,7.844452127,8.115084311,8.127674809,8.370839776,9.490611909,8.633358148,9.0826801,7.470679411,8.215308304,6.397806075,9.538360408,6.629318687,7.892995198,8.673178486,9.054035573,7.914060423,7.772129138,6.054865987,8.476705301,7.74023048
"363","GSM890311","control",9.798595054,8.335297889,9.490611909,7.368281355,7.05492096,8.818837318,7.935124051,9.324198289,8.669735285,8.761483475,7.781387834,8.451339987,7.927505323,7.780513561,7.816850308,9.14386948,8.389993988,8.974685891,9.190987922,8.711635356,7.201453927,8.064350156,6.60796741,9.291403568,6.490669365,7.195601471,8.950592731,9.308500174,7.540072018,7.583423985,6.848057957,8.6097294,7.733598033
"364","GSM890206","control",9.261139889,8.660948889,9.370370909,7.590904937,7.283554855,8.689935623,7.808226221,9.694853783,8.871881509,8.753341615,8.075206351,8.585767266,7.793801486,7.970381618,8.05205254,8.93622845,7.910820297,9.096736258,9.396312533,8.801605689,7.609532822,8.39715454,6.771071175,9.392945022,6.648815755,7.553831549,8.898384695,9.50338545,7.600686507,8.01332211,6.822657027,8.850209849,8.175444307
"365","GSM890533","case",12.33194583,8.938543178,10.94553638,9.160104781,8.916156107,6.882674243,8.593096077,10.627914,9.474378277,10.18882954,8.411247732,9.828938082,9.002403208,9.235689469,8.730831471,9.781570393,9.992021782,11.05307238,10.87708488,10.58163185,8.61999186,9.049806184,7.313441769,10.98365137,6.565319836,8.886678531,10.85624085,11.40816689,8.947179549,11.52471506,8.270134282,9.059022456,9.055825437
"366","GSM890440","case",11.8359464,9.249852535,9.868926797,8.354164266,9.877465951,6.714941846,9.173185026,10.50485308,9.601758944,9.749455849,9.103345318,10.09513139,8.679537928,9.595092657,8.265167204,9.591396346,8.864013058,10.13430612,10.67994834,9.673084305,8.555578822,9.095305829,6.965846454,10.18064076,6.793772714,8.351991845,10.74554364,10.71901132,9.150796494,9.185136964,8.46096955,8.699670485,9.084824919
"367","GSM890295","control",8.73219792,8.325159363,9.310101056,7.526836861,7.257601082,7.324108963,7.743362741,9.529876716,8.585767266,8.640164102,7.864582061,8.643515013,7.779094087,8.281399678,8.163791004,8.811090519,8.278519308,8.988751649,9.480566493,8.685879484,7.354337805,8.043269208,6.673465132,9.179494886,6.549155456,7.609532822,9.201300896,9.398003411,7.672873453,9.836891311,5.797743103,7.040868427,7.781688554
"368","GSM890147","control",9.103853282,8.976055418,9.817471959,7.810574483,7.531455108,8.234732826,8.502045056,10.35032194,9.037285818,8.818837318,8.442257825,7.910212423,8.113931,8.516091519,8.289559714,8.542175545,8.307929687,8.861440358,8.403153843,9.356908842,8.072601228,9.259412415,6.567194645,9.352622546,6.537200308,8.25447825,8.65565956,9.485099283,7.958916207,8.621927842,6.613124896,8.582015379,8.165020799
"369","GSM890530","case",11.69020016,9.700393071,9.943672467,9.379742884,9.648324342,6.588834791,8.364822589,10.91655882,10.15929159,9.42134586,8.875175614,9.742800756,9.221566288,10.9182198,9.442485298,9.788872853,8.712050018,10.2514909,10.3003678,10.18973611,8.625480621,8.983906273,8.124894129,10.20245719,6.70912942,8.981408889,9.187489016,10.33839388,9.304908205,10.09807438,8.279430815,10.80300102,8.113331094
"370","GSM890132","control",9.908537917,8.453357808,9.332152199,7.842019373,7.441751899,7.79139152,7.749585059,9.537355419,8.878652795,9.024731233,8.060670845,8.850209849,8.125434507,7.848214858,8.074072975,8.6097294,8.383468502,9.397080278,9.580258706,8.645629699,7.55263476,8.047856355,6.763010197,9.512806516,6.683741495,7.261348438,9.046552908,9.342864327,7.69943837,8.000155467,6.623449447,8.107367686,8.087373974
"371","GSM890352","case",10.06973867,10.44163018,10.58669076,9.085881796,9.873994544,6.412568539,9.162545405,10.90576887,10.03969902,9.902161227,8.598327409,10.10277868,9.008486029,9.696602707,9.895876041,10.50620819,11.27425901,9.993781454,10.41016666,10.70378815,9.002403208,10.51345202,7.47894564,10.2436437,6.605809623,8.64622132,11.48924068,11.21686545,8.967644815,11.29949677,7.947811448,10.22336418,9.527648066
"372","GSM890270","control",9.632477934,8.812293659,9.205230121,7.611985553,7.518662567,8.541603247,8.161426318,10.47097941,8.513118571,9.044495399,8.110850579,9.267570152,8.016740456,8.314921741,7.985260792,9.097424266,7.458822729,9.414436712,9.182462586,9.165637005,7.825126501,8.909311011,6.954407724,9.276254062,6.656076035,7.961027704,9.486954796,9.536571163,8.003031937,8.293259062,6.052856148,8.739596887,8.420780072
"373","GSM890140","control",9.758245906,8.019901455,8.958936648,7.729660771,7.328909154,9.054035573,7.654628703,10.00951908,8.49574252,8.955675854,7.795815082,8.9061341,7.750476697,7.899399709,7.782292058,8.151998291,8.024845565,9.586735996,8.944721439,9.468193441,7.728501088,8.059975163,6.482178045,9.212168475,6.797497731,7.630938925,9.302786163,9.308500174,7.291265335,10.2213111,6.357343845,8.681791628,8.381669506
"374","GSM890434","case",9.471483253,9.226774416,11.61955387,8.547608589,8.029685904,6.342381748,9.74034437,10.58912678,8.771269313,10.12925034,9.289946342,9.856071587,9.353092155,10.42508318,8.635457012,10.03326135,9.517650024,9.65976318,9.465380423,11.21686545,8.829469771,9.867165243,7.224943695,10.29802323,6.751936475,9.316121873,9.559406485,12.19868196,8.256310402,11.68760289,8.106600591,7.772667064,9.457811779
"375","GSM890410","case",11.77357509,9.598053548,9.558715995,8.037562784,9.687891139,6.574858421,9.482139351,10.37769002,9.802066842,9.431295652,9.156002059,9.068932256,8.301504335,9.374536412,9.167247661,9.954739947,8.79234107,9.387153933,10.2851922,9.30668638,7.92343222,9.738876089,8.416054871,9.755062922,6.746447109,7.998127892,10.58431344,10.33726447,8.015536198,10.76718637,8.337469104,9.870483452,8.777343152
"376","GSM890198","control",9.661478504,8.941990464,9.624603928,7.585123501,7.153835099,7.957200859,8.314921741,9.64092858,8.669735285,8.921193007,8.231901869,8.298843521,7.895871116,7.870749273,8.45435551,8.838017188,8.440353127,8.566911106,9.451808915,8.85652642,7.488597193,8.245643183,6.809542076,9.328247918,6.502123964,7.404179215,9.450919635,9.486050501,7.629913599,9.055517615,6.725431502,8.168445756,7.922642255
"377","GSM890320","control",8.850870182,8.131716979,9.216722103,7.581443688,7.206791177,7.421841137,7.723971693,9.678332942,8.769158773,8.747956308,8.15047282,8.641295502,7.911118445,7.82091643,8.069302364,8.379019525,8.316735949,9.177073595,9.441169418,8.684050726,7.334008311,8.300955428,6.596767445,9.254415823,6.467121248,7.410857671,9.179494886,9.42598064,7.662480823,11.61333386,5.89864304,7.441549775,7.89524752
"378","GSM890382","case",10.63439231,9.465380423,10.83579615,9.070541459,9.034674827,6.628346593,9.471483253,10.17252477,10.03506923,9.780745216,9.365385037,9.054113084,8.565904336,9.845767357,9.028729851,9.610147687,9.523238645,10.1705914,9.571732053,9.809576506,8.417833201,9.742009293,7.638461665,10.78150297,6.576010111,8.562981441,9.802917935,11.16433851,8.316639743,9.671438751,7.787664112,10.40318265,8.297707428
"379","GSM890284","control",8.876848674,8.376642478,9.269976559,7.616718718,7.382381958,7.818632105,7.77003087,9.879953754,8.476705301,8.908721124,8.455846952,8.779131547,7.784060491,8.666383547,8.200996597,9.033133855,7.981770439,9.165637005,9.171781223,8.992997923,7.590639146,8.60600404,6.640491429,9.05476145,6.634662394,8.096626191,9.840329621,9.347590156,7.781997468,8.948738654,5.983550752,8.508725368,8.043269208
"380","GSM890422","case",10.38235572,10.57442235,10.26566936,8.919072133,10.91655882,6.613976111,8.990951514,11.23122238,10.64910066,9.803807884,9.847536628,9.846675671,9.781570393,9.639003151,9.236867769,9.867165243,8.632010412,10.08362597,10.94553638,10.54563061,8.334975337,9.420648587,7.843685449,9.969369544,6.629645264,8.864485397,10.22973374,10.44916824,8.518758377,9.700393071,7.795147647,10.11836743,8.883151124
"381","GSM890249","control",8.739596887,8.210709012,9.190987922,7.604198379,6.800777497,7.774758377,8.188935186,9.568346757,8.78156071,8.51658413,7.835312211,8.30530775,7.61104526,7.971336059,7.838707795,8.521460831,8.321227027,8.964525727,8.909311011,8.792513944,7.79057201,8.797863326,6.992387931,9.11730361,6.604593829,7.702771896,9.267570152,9.126866543,7.800586612,8.684050726,6.20370828,8.19136838,7.938316923
"382","GSM890499","case",10.66785261,9.802917935,10.2265153,8.818372649,11.09875653,6.575151256,9.119676295,11.22035342,10.56171165,9.699652839,9.528371434,9.32678109,9.81739085,10.79444161,9.741145092,10.93926875,9.211039941,10.64654542,11.27425901,10.8295427,8.635457012,9.596654978,7.631707312,10.60441306,6.657394184,9.179179779,10.83861495,10.47427928,8.493034865,9.484143397,7.92100253,9.033599482,8.770310163
"383","GSM890452","case",11.92848617,10.16041467,10.84761875,9.696602707,8.369439429,7.364036165,9.054113084,10.47655396,10.3024986,9.889002707,9.017480047,8.963091648,10.2730285,9.045486031,10.10757361,10.26789,9.69510661,10.83418249,10.49601396,10.51466692,7.653463041,10.25479007,7.328020165,10.33513298,6.633398423,8.598327409,9.642985704,10.66128784,8.850128114,10.3003678,9.377181968,8.037562784,9.558063246
"384","GSM890367","case",10.54062603,10.38818922,10.98842043,8.535930081,9.34734599,6.72407277,9.421931613,11.19663987,10.50860197,10.29594093,9.480039796,9.360189471,8.883628143,10.51935572,8.36449754,10.22123444,10.38117173,9.249852535,10.01688781,10.85925995,10.0341155,10.4008472,7.897619856,10.77839988,6.480046871,9.16426809,10.56684388,11.10044407,8.286924313,9.651271027,8.680858655,9.898571203,9.205371543
"385","GSM890496","case",13.03421295,9.315519223,11.08202078,8.9834239,9.106805342,7.266697562,9.216337181,10.49860726,10.02287647,9.767308425,8.566669155,9.717450644,9.067802594,9.553044899,9.362813873,10.2265153,9.574681465,10.71079031,10.28091401,10.37216354,8.75445305,10.95864557,7.007034909,10.67855935,6.526206822,8.35697625,10.16359277,10.99697781,8.624566865,10.48623362,9.704124928,9.34530538,9.349981358
"386","GSM890436","case",11.93695453,9.861894916,10.1481098,8.35630428,11.43077198,6.430916766,8.99716264,10.41578431,10.72994965,9.405131575,9.671438751,9.564571337,9.605605487,8.977454862,8.759045455,9.268959422,9.485520466,10.01588209,10.09109548,9.804640952,8.677742595,9.796289418,8.514518721,10.55902062,6.753821158,8.394622469,9.731499007,10.46324368,8.549224758,8.265528628,9.221566288,10.37329863,8.773575335
"387","GSM890543","case",12.2664423,9.750266693,10.54806052,9.165462813,9.019111229,6.82846527,9.265813408,11.40424141,10.02476205,10.00402101,9.230967662,9.36990013,9.084305616,9.341316438,9.064571882,9.42134586,8.541366915,9.938169552,10.30460578,10.17763085,8.339310953,10.46573866,7.876255001,10.28091401,6.630191023,8.623259276,10.2265153,10.47427928,8.445112576,10.12925034,10.38933881,10.48392155,8.865477298
"388","GSM890544","case",10.55902062,9.696602707,10.29476217,9.299694293,9.648324342,6.219056569,9.006408555,10.65322334,10.7553308,9.737224718,9.960303085,9.373916701,8.933397206,10.38354418,8.477394071,10.09295691,10.6559815,10.732783,10.80167784,10.35997121,8.288991536,10.15428662,7.772954278,10.90098961,6.355888604,8.957007975,9.395869725,11.24489699,8.759477573,10.80603485,7.786097397,9.407821316,8.58058181
"389","GSM890313","control",9.402488317,8.739025542,9.356153565,7.585859333,7.51126931,8.343314213,7.944004739,10.21027473,8.690939015,8.893172488,8.229724025,8.588774743,8.003031937,8.089199615,8.070021493,8.710011601,8.074072975,9.206741055,9.207533871,9.083398357,7.706975456,8.766263013,6.784445802,9.06484693,6.831221409,7.848214858,9.470908909,9.797619853,7.716462734,8.048571263,6.737695703,8.161426318,8.229281749
"390","GSM890388","case",9.994624143,10.51585999,10.54806052,9.031968832,9.375204462,6.718614254,8.31084349,10.75119344,11.28381573,9.751956978,10.56437088,9.542415835,8.513084508,10.51699931,8.54018894,10.3634792,9.903840542,10.31678365,10.44667315,10.22239052,7.539631259,9.117917721,8.275568654,10.72718486,6.589346612,8.294202004,10.15129838,10.94721537,8.442022616,11.01471458,7.43689452,9.95015038,9.090876681
"391","GSM890393","case",11.39780306,9.451794384,10.31233649,10.13430612,10.50620819,6.665958702,8.822084452,10.66128784,9.778354998,9.574681465,8.947673993,9.437901924,9.494903091,9.378380171,9.601758944,9.952858816,8.737670513,10.2730285,10.64654542,10.38117173,8.56908674,10.04645201,9.280337282,10.41124746,7.73530992,8.999318984,9.790593322,10.33513298,8.15428849,9.663610039,8.493810645,11.29566189,9.432654032
"392","GSM890276","control",9.294694005,8.391918955,9.5985113,7.459891685,7.839574481,7.937404355,7.768875954,9.671066791,8.367023328,8.921193007,7.798176428,9.217393743,8.060670845,8.036058373,8.413516533,8.903450816,8.225043796,9.390317508,9.594674314,9.0819355,8.087373974,8.422247902,6.69366272,9.254415823,6.755144383,7.538819668,9.437605087,9.835615504,7.738304259,8.778549621,6.887504829,8.519953035,8.357187343
